snp_id,beta,se,z_score,p_value,odds_ratio,p_bonferroni,p_fdr,significant_bonferroni,significant_fdr
SNP_00309,0.2289889388753109,0.644740885810847,0.35516428989504367,0.7224665155463614,1.2573281314696854,1.0,1.0,False,False
SNP_00310,,,,1.0,,1.0,1.0,False,False
SNP_00311,-0.9133161758474951,0.6285358232723108,-1.4530853167486115,0.14620006732280416,0.40119159376326885,1.0,1.0,False,False
SNP_00312,0.7741855064517615,0.712008190128651,1.0873266869470644,0.2768924585337841,2.168824913689686,1.0,1.0,False,False
SNP_00313,-1.2241781584650882,0.8252811992637051,-1.4833467181334905,0.13798231590425045,0.29399922183546984,1.0,1.0,False,False
SNP_00315,0.3338022192664996,0.8898445270027305,0.3751242033154353,0.7075680975348697,1.3962669615598453,1.0,1.0,False,False
SNP_00316,-0.503092159451624,0.6325218502179663,-0.7953751467688571,0.4263953125668233,0.6046580668703897,1.0,1.0,False,False
SNP_00317,0.2984769256401657,0.7122862137239431,0.41904071690463013,0.67518637539425,1.3478044371134126,1.0,1.0,False,False
SNP_00318,0.6043776620734651,0.8272051235276251,0.7306261106025191,0.4650075589513586,1.8301129057356844,1.0,1.0,False,False
SNP_00319,1.027081891254197,0.6457888471961574,1.5904298993603128,0.11173793522026904,2.792903934437333,1.0,1.0,False,False
SNP_00320,-0.4144943621376095,0.7247846429364299,-0.5718862370735474,0.5673990486432847,0.6606742581816819,1.0,1.0,False,False
SNP_00321,-41.301846639898,749246397.6412083,-5.512451814239649e-08,0.9999999560169981,1.155675514438359e-18,1.0,1.0,False,False
SNP_00323,0.49899077308515233,0.7064354770970479,0.7063501045214389,0.47997044162768243,1.6470581761796923,1.0,1.0,False,False
SNP_00325,-0.6069788006868961,0.7612156156057028,-0.7973809105373124,0.42522984246803497,0.5449949226030898,1.0,1.0,False,False
SNP_00326,0.18251668074152616,0.8501696586792171,0.21468265643010048,0.8300147454754537,1.2002341715825846,1.0,1.0,False,False
SNP_00327,30.098344093753727,3652943.867062918,8.239476211265667e-06,0.999993425849142,11790840223961.057,1.0,1.0,False,False
SNP_00328,0.8250947645360586,0.6937764667034365,1.18928041542919,0.23432933938687472,2.2820970169477013,1.0,1.0,False,False
SNP_00329,0.6258155798346382,0.6699130731043382,0.9341743055328734,0.3502139875106043,1.869770282681221,1.0,1.0,False,False
SNP_00331,-0.8758075558453756,0.6575312576940389,-1.3319633790746792,0.18287222257478408,0.4165255162087614,1.0,1.0,False,False
SNP_00332,0.36329304859863143,0.6529732474420554,0.5563674316241721,0.5779596984044153,1.4380572181514062,1.0,1.0,False,False
SNP_00333,-0.27603410355409735,0.8272249302492983,-0.333686877003223,0.7386158531893579,0.758787052984672,1.0,1.0,False,False
SNP_00334,-21.69456981055388,46277.517753346736,-0.00046879285803925715,0.9996259574300562,3.785890459730197e-10,1.0,1.0,False,False
SNP_00335,-0.47071879858270765,0.7250772743985875,-0.649198113364046,0.5162103310086068,0.6245531789597905,1.0,1.0,False,False
SNP_00336,0.5641722624443924,0.8411247648620052,0.6707355270141766,0.5023890261950141,1.757992024291006,1.0,1.0,False,False
SNP_00337,0.6451487527948148,0.7218988235661051,0.893683064349443,0.3714914891799813,1.9062705712577162,1.0,1.0,False,False
SNP_00340,0.647410348740737,0.6668853890463113,0.9707970205593724,0.3316493665737631,1.9105866638425812,1.0,1.0,False,False
SNP_00342,-0.5775399434909987,0.6781376233442518,-0.8516559524346206,0.39440507480540155,0.5612774437949074,1.0,1.0,False,False
SNP_00343,1.2038006264238348,0.7922690357415971,1.51943414688298,0.12865325226019172,3.332759456398877,1.0,1.0,False,False
SNP_00345,0.5858051545634706,0.7242764059944423,0.8088143555624339,0.41862193757209476,1.796436812802438,1.0,1.0,False,False
SNP_00346,-0.22603310937099785,0.6251325435819273,-0.3615762956058212,0.7176686811613713,0.7976916901583311,1.0,1.0,False,False
SNP_00347,-0.3863140809423152,0.7318415804471667,-0.5278657174770955,0.5975925406364553,0.6795570562381539,1.0,1.0,False,False
SNP_00348,1.3877042904788384,0.677439021371867,2.0484563875116444,0.040515301271734076,4.005643695106578,1.0,1.0,False,False
SNP_00350,0.5312246060381275,0.6353824078858886,0.836070686636846,0.40311513803574794,1.701014105812596,1.0,1.0,False,False
SNP_00351,-1.5313139284746335,0.8013421823604672,-1.91093637921809,0.056012757272163635,0.2162513417695677,1.0,1.0,False,False
SNP_00352,-1.0768704810457315,0.7053501749996667,-1.5267175357916942,0.12683126497825412,0.34065996099578616,1.0,1.0,False,False
SNP_00353,0.36340104472829765,0.8252366947476422,0.44035977440318,0.6596765542278442,1.4382125311516556,1.0,1.0,False,False
SNP_00354,-0.9734931545325424,0.824931011043394,-1.180090385135653,0.23796426828737383,0.3777611525899755,1.0,1.0,False,False
SNP_00355,-0.1641940430101387,0.6576144894297392,-0.2496813036350859,0.8028338178949637,0.8485773454011265,1.0,1.0,False,False
SNP_00358,541.081432555874,26843545.6,2.015685411378272e-05,0.9999839171573094,9.742724440914286e+234,1.0,1.0,False,False
SNP_00359,0.21855202181847,0.8321251483873371,0.2626432120721564,0.7928255905309787,1.2442737443263796,1.0,1.0,False,False
SNP_00360,0.05823671963309026,0.7139824534772703,0.08156603758182446,0.9349918093555712,1.059965880748788,1.0,1.0,False,False
SNP_00361,-19.476763664255813,18392.183705444557,-0.0010589696131890088,0.9991550646531979,3.478155667489647e-09,1.0,1.0,False,False
SNP_00362,0.2629527182367436,0.7382647385241518,0.35617672701313946,0.7217082197469395,1.3007652150247797,1.0,1.0,False,False
SNP_00363,0.07591320671089558,0.6784075675190178,0.11189911543663243,0.9109033979788711,1.0788689315104876,1.0,1.0,False,False
SNP_00365,0.697017015864843,0.7464520701894247,0.933773304008606,0.3504208429814575,2.0077546655715204,1.0,1.0,False,False
SNP_00366,0.9607717026684873,0.7031149291639651,1.3664504376416635,0.17179762702349688,2.6137127044263004,1.0,1.0,False,False
SNP_00367,-0.19106940867865377,0.6403520757825663,-0.2983818057357747,0.765411773887771,0.826075249369785,1.0,1.0,False,False
SNP_00369,22.180553197705684,50198.00702804644,0.0004418612313694655,0.9996474457569452,4294294841.7557187,1.0,1.0,False,False
SNP_00370,-22.419006746209355,69040.24258432891,-0.0003247237539587981,0.9997409079347437,1.8346324903889898e-10,1.0,1.0,False,False
SNP_00371,0.9178304149543971,0.6609665436216892,1.3886185674773375,0.16494876823954507,2.5038521725020124,1.0,1.0,False,False
SNP_00372,18.03543086398197,8953.729586752761,0.0020142925569994635,0.9983928281546465,68028062.64616556,1.0,1.0,False,False
SNP_00374,-24.29553399118251,223554.28811631774,-0.00010867845209276987,0.9999132871411539,2.8092064231006183e-11,1.0,1.0,False,False
SNP_00375,1.881409832691364,1.033182606339187,1.820984810572498,0.06860916583661149,6.562750723616282,1.0,1.0,False,False
SNP_00376,0.6169895993844096,0.7266480754270357,0.8490899793848871,0.3958312258583708,1.8533403385574247,1.0,1.0,False,False
SNP_00377,0.39756972570694743,0.8318836402488201,0.4779150670495606,0.6327106570030003,1.488203556394369,1.0,1.0,False,False
SNP_00378,-1.0908714911916182,0.6686649133200493,-1.6314172756205083,0.10280230208446642,0.3359236116346011,1.0,1.0,False,False
SNP_00380,-1.1993354896027246,0.7934757338429864,-1.511496115696022,0.13066209750671826,0.301394425112126,1.0,1.0,False,False
SNP_00381,-39.79927577843817,377670217.8629499,-1.0538102793395441e-07,0.9999999159181048,5.1927109168133065e-18,1.0,1.0,False,False
SNP_00382,-0.11681731812279351,0.651299521911496,-0.17936036215710233,0.8576547530551457,0.8897477191012533,1.0,1.0,False,False
SNP_00383,-0.03222334433504297,0.7175815983922673,-0.044905477519544774,0.9641826508215388,0.9682902957746978,1.0,1.0,False,False
SNP_00384,-0.1713637350087714,0.6396974115150191,-0.2678824893208873,0.7887897727490321,0.8425150655064185,1.0,1.0,False,False
SNP_00385,-2.065487956936607,0.7372284921061611,-2.8016930694523077,0.0050835212854371805,0.12675642379881094,1.0,0.8985436175315952,False,False
SNP_00386,0.5114824661975622,0.6387951515777297,0.8006987293724381,0.42330607833212,1.6677617636663347,1.0,1.0,False,False
SNP_00387,-0.013985886006893393,0.649696272979312,-0.021526806584187902,0.982825419853141,0.9861114621350222,1.0,1.0,False,False
SNP_00389,36.02903313149185,8663717.08849663,4.1586114555067705e-06,0.9999966819081253,4438234829982661.5,1.0,1.0,False,False
SNP_00390,-0.025972624940572182,0.6891248717664342,-0.03768928681096147,0.9699354178156532,0.9743617624548137,1.0,1.0,False,False
SNP_00392,-0.20550256431965674,1.1384267594784325,-0.18051452375716048,0.8567486533734512,0.814238006597951,1.0,1.0,False,False
SNP_00393,0.9927273844629485,0.6918631927907694,1.4348608146916775,0.15132676390764516,2.6985845220848357,1.0,1.0,False,False
SNP_00394,-0.9895472470109153,0.8296187633529915,-1.1927734650209165,0.2329581048756798,0.3717449615692023,1.0,1.0,False,False
SNP_00395,0.9087848199265307,0.7069865533698383,1.2854343772096155,0.19864053465014087,2.481305467656519,1.0,1.0,False,False
SNP_00396,0.3786015269896971,0.7503371651748619,0.5045752024044632,0.6138572304042362,1.460241053150738,1.0,1.0,False,False
SNP_00398,0.6642723460820077,0.8158805402200017,0.8141784407590933,0.41554273430443667,1.943076119850281,1.0,1.0,False,False
SNP_00399,-1.1539253403699545,1.0776704032191284,-1.0707590529748647,0.284277782628121,0.31539629851357553,1.0,1.0,False,False
SNP_00400,-0.20133417428293604,0.656107388395934,-0.30686161723488947,0.7589487054450323,0.8176391519175968,1.0,1.0,False,False
SNP_00401,-0.0016408929281780382,0.6280726281327809,-0.002612584683170012,0.9979154613888795,0.998360452600566,1.0,1.0,False,False
SNP_00402,2.1878068936490354,0.8158080963295853,2.6817665863972557,0.0073234537925581005,8.915638714286219,1.0,0.8985436175315952,False,False
SNP_00404,0.07794906382410102,0.7140389865231761,0.10916639748713633,0.9130705119057081,1.081067591818632,1.0,1.0,False,False
SNP_00407,0.004607700439638151,0.8477671551536281,0.005435101385595867,0.9956634378686225,1.0046183322143813,1.0,1.0,False,False
SNP_00408,0.36066909328246416,1.1926904307029933,0.3023995866805767,0.762347469786557,1.4342887665553778,1.0,1.0,False,False
SNP_00410,-0.11874004312220371,0.7248943029213758,-0.163803250547939,0.8698860326786262,0.8880386225064695,1.0,1.0,False,False
SNP_00411,-0.2519743957437925,1.1533158243507868,-0.21847822636581912,0.8270565214060921,0.7772646390971301,1.0,1.0,False,False
SNP_00413,-0.15765051646389502,0.6275741976523516,-0.2512061793707243,0.8016547072723693,0.8541482405597307,1.0,1.0,False,False
SNP_00414,0.04992467308810039,0.8615291932583894,0.05794890466715387,0.9537893282513826,1.0511919103532215,1.0,1.0,False,False
SNP_00415,-0.9149137619982877,0.6983765708091118,-1.310057926110414,0.19017624030607871,0.4005511673336679,1.0,1.0,False,False
SNP_00416,0.891450480738003,0.8121567497831654,1.0976335306897442,0.27236454508780716,2.4386643228103737,1.0,1.0,False,False
SNP_00417,-39.92941577771292,373308343.47502136,-1.0696095191985619e-07,0.9999999146575078,4.559057420732269e-18,1.0,1.0,False,False
SNP_00418,0.3165871403365853,0.6648181508885245,0.47620110839854324,0.6339311099268451,1.3724358315459175,1.0,1.0,False,False
SNP_00419,1.387279234900891,1.0792067680157946,1.2854619485490362,0.19863090548080575,4.003941435713757,1.0,1.0,False,False
SNP_00420,-0.8884515986144786,0.7518303083748776,-1.1817182530655295,0.23731751325335393,0.4112921052262653,1.0,1.0,False,False
SNP_00421,-0.01607855359315552,0.6635461305318748,-0.024231252136558353,0.9806681498440002,0.9840500163544538,1.0,1.0,False,False
SNP_00422,0.05099987044631312,1.1509136975134666,0.044312506277836165,0.9646553028994684,1.0523227569509022,1.0,1.0,False,False
SNP_00423,0.24682330345152778,0.8565751809821683,0.288151360127566,0.7732308793356027,1.2799529295311038,1.0,1.0,False,False
SNP_00424,-31.266372123799147,5265255.224713734,-5.93824435652102e-06,0.9999952619665097,2.6374675043943074e-14,1.0,1.0,False,False
SNP_00425,-0.41924790906840637,0.8221659967916448,-0.5099309758667302,0.610099819832775,0.6575411646427013,1.0,1.0,False,False
SNP_00426,-0.6682900093932811,0.638354939920411,-1.0468940829009679,0.29514843121591805,0.5125843432098589,1.0,1.0,False,False
SNP_00427,-1.7558110886904887,1.1046633937204822,-1.5894534920515067,0.11195804605949226,0.17276705604241596,1.0,1.0,False,False
SNP_00429,0.06910512835866413,0.8746800440657146,0.07900617926235924,0.9370277080890557,1.0715488533993762,1.0,1.0,False,False
SNP_00430,-0.33684051243992047,0.8460934051606644,-0.3981126792684998,0.690547128535161,0.7140227085617913,1.0,1.0,False,False
SNP_00431,0.8300967214350308,0.6893169259106791,1.2042308700578663,0.22850035752280018,2.29354056407111,1.0,1.0,False,False
SNP_00432,0.6247844083378501,0.6620602181975024,0.9436972516470815,0.34532437886596945,1.8678432225956512,1.0,1.0,False,False
SNP_00433,-0.19102832310582354,0.8258403289634592,-0.23131387074011003,0.8170709715752192,0.8261091898418333,1.0,1.0,False,False
SNP_00434,1.0318940750027874,0.72064862475235,1.4318962661691008,0.15217351098859827,2.8063762910914836,1.0,1.0,False,False
SNP_00436,0.1163964257050329,0.8519214236272632,0.13662812376456826,0.8913247454088475,1.1234411448165516,1.0,1.0,False,False
SNP_00437,0.628046899019303,0.6277174283615582,1.0005248709735601,0.31705656770381163,1.8739469950401788,1.0,1.0,False,False
SNP_00438,0.5311828891590658,0.8016708576472282,0.6625947345996834,0.507590143341839,1.7009431462929767,1.0,1.0,False,False
SNP_00439,0.740160133813906,1.0874114713337266,0.6806624293801944,0.49608511450535475,2.096271171516304,1.0,1.0,False,False
SNP_00440,-0.7583998156517927,0.6558189538134744,-1.1564164335931864,0.2475108628872168,0.46841537857706705,1.0,1.0,False,False
SNP_00441,-25.170012344204487,122518.22509990714,-0.0002054389240758236,0.999836083455445,1.1716624980428397e-11,1.0,1.0,False,False
SNP_00443,0.8536505196117148,0.6547196411907086,1.3038413175740684,0.19228769183050387,2.3482033870408165,1.0,1.0,False,False
SNP_00444,-20.22037388166668,24323.98059287382,-0.0008312937845210512,0.9993367236002321,1.6534961999968385e-09,1.0,1.0,False,False
SNP_00445,-0.17294045670121277,0.8525322488847589,-0.20285503208523203,0.8392483426507068,0.8411877004440612,1.0,1.0,False,False
SNP_00447,22.125550390922776,50961.2967296511,0.0004341638029404645,0.9996535874156574,4064474880.5404058,1.0,1.0,False,False
SNP_00449,-0.2634823875777762,1.1160726967764556,-0.236079951009276,0.8133706310470111,0.7683711551972657,1.0,1.0,False,False
SNP_00450,0.43435581092894276,0.9002690018842346,0.4824733607620053,0.6294697179877577,1.5439681311287958,1.0,1.0,False,False
SNP_00451,0.1482866344277068,0.6351341809708206,0.23347292410093007,0.815394192082959,1.1598453003153741,1.0,1.0,False,False
SNP_00452,0.593138812717686,1.0998375937197211,0.5392967253571072,0.5896821280111961,1.8096596930617075,1.0,1.0,False,False
SNP_00453,-1.394537567762101,1.0960712407454967,-1.272305591024906,0.20326456285667038,0.24794766885569766,1.0,1.0,False,False
SNP_00454,-0.8196108380712475,0.7512626275882154,-1.0909777858941965,0.27528265739120583,0.4406030870935051,1.0,1.0,False,False
SNP_00455,-0.9483996251518674,0.6598246240407097,-1.4373510635961855,0.1506182662636676,0.38736044958597327,1.0,1.0,False,False
SNP_00456,0.41641911926626257,0.6732528973003896,0.6185181243720161,0.5362338542765573,1.5165213390032533,1.0,1.0,False,False
SNP_00457,0.33265047767770684,1.1717053054626572,0.28390285178947544,0.7764848309730471,1.394659748555854,1.0,1.0,False,False
SNP_00459,0.7408168903000664,0.7136822342780055,1.0380206410063038,0.2992604455533817,2.097648363395296,1.0,1.0,False,False
SNP_00460,0.6087120588307281,0.746791675324525,0.8151028980956528,0.4150134128945858,1.838062557205672,1.0,1.0,False,False
SNP_00461,-0.3691879042394666,0.634638276102842,-0.5817296531601577,0.560748794541864,0.6912955008900707,1.0,1.0,False,False
SNP_00462,-1.0804246536826667,0.845523914913497,-1.2778167886513319,0.20131403335504228,0.33945134576978103,1.0,1.0,False,False
SNP_00463,0.7652991432773482,0.7032409789040576,1.0882459444698502,0.2764865469251204,2.1496373280382537,1.0,1.0,False,False
SNP_00464,0.09047696971306643,1.1227643756403134,0.08058411156968473,0.9357727022372164,1.0946962961815279,1.0,1.0,False,False
SNP_00467,-0.3035842751402927,0.7859749061309811,-0.3862518672952403,0.6993101439746392,0.7381676773258151,1.0,1.0,False,False
SNP_00468,,,,1.0,,1.0,1.0,False,False
SNP_00471,0.5743443318392997,0.8676951389390977,0.6619194992166623,0.5080228143911463,1.7759657009215202,1.0,1.0,False,False
SNP_00473,0.6002447788698791,1.1954568656446583,0.5021049241673752,0.6155937165913801,1.8225648711633766,1.0,1.0,False,False
SNP_00474,1.0331262583635676,0.8888519507729434,1.1623153411152034,0.2451073973157294,2.8098363925634025,1.0,1.0,False,False
SNP_00476,-0.10524037479125455,0.6677774372842785,-0.15759797937954712,0.8747735958966844,0.9001081332753972,1.0,1.0,False,False
SNP_00477,0.4934558074241626,0.6537225865398002,0.7548397708515152,0.4503451276169588,1.6379669487584558,1.0,1.0,False,False
SNP_00478,-0.7427228625757338,0.6577037860407818,-1.129266515321048,0.2587854218203699,0.47581656694858115,1.0,1.0,False,False
SNP_00479,0.41284184803467433,0.6833065441205267,0.6041824882067194,0.5457223222445631,1.511106022647775,1.0,1.0,False,False
SNP_00480,-0.38906637090962676,0.6704056756102471,-0.5803446854107748,0.5616821990199172,0.6776892896666948,1.0,1.0,False,False
SNP_00481,-1.1513132373871031,0.801268566749717,-1.436863100791929,0.1507568963944914,0.3162212230505811,1.0,1.0,False,False
SNP_00483,-0.2810881230434454,0.6508723579475586,-0.43186366667931675,0.6658405032003767,0.7549618030169626,1.0,1.0,False,False
SNP_00484,0.8016420538477088,0.6534967038929265,1.226696399648644,0.21993672142633203,2.2291983885887308,1.0,1.0,False,False
SNP_00485,1.07485330380527,1.0824074938437436,0.9930209370487193,0.32069975135010986,2.929563113249458,1.0,1.0,False,False
SNP_00486,0.5221612340307394,0.6435368300484835,0.8113929298986668,0.4171400580054615,1.6856668362464329,1.0,1.0,False,False
SNP_00487,1.3003888635573213,0.809144695756087,1.6071153532585445,0.10802906592432711,3.670723800836348,1.0,1.0,False,False
SNP_00488,1.2605424067414779,1.1321371954599369,1.1134184194251968,0.2655287677929866,3.5273342184389,1.0,1.0,False,False
SNP_00489,1.6960264546587587,1.1009159637760342,1.5405594163986447,0.12342405156559076,5.452239570638451,1.0,1.0,False,False
SNP_00490,-0.13062524948943247,0.6302237264213875,-0.2072680605523447,0.8358005164967545,0.8775465738049016,1.0,1.0,False,False
SNP_00491,-0.3514414493540907,1.1015325874049147,-0.3190477098658032,0.7496903345090437,0.7036730492674067,1.0,1.0,False,False
SNP_00492,0.03821937279184903,1.1359035257146564,0.03364667150566614,0.973158904839363,1.038959127245033,1.0,1.0,False,False
SNP_00493,-18.282006925195688,6467.51667505754,-0.002826742912886736,0.9977445884760843,1.1487493383993598e-08,1.0,1.0,False,False
SNP_00494,0.5929127691012832,0.7035760516367311,0.8427131192455861,0.39938890812759487,1.8092506772696755,1.0,1.0,False,False
SNP_00495,-0.4181160863848762,1.1445928393296858,-0.3652967867855436,0.7148898767032333,0.6582858059696793,1.0,1.0,False,False
SNP_00496,-0.03693046484168344,0.7405878566925277,-0.04986641963941354,0.9602288372418617,0.9637431470514985,1.0,1.0,False,False
SNP_00497,0.2959300601492916,1.1083324793781049,0.26700477127164995,0.7894654874746764,1.3443761280782187,1.0,1.0,False,False
SNP_00499,1.172310419333253,0.776568896895061,1.5096025916315692,0.13114485967161452,3.2294453987976017,1.0,1.0,False,False
SNP_00500,-1.1836720500759188,0.6850901371917323,-1.7277610431350454,0.08403107439962078,0.3061524648181394,1.0,1.0,False,False
SNP_00501,-0.6048989010496432,0.6494347260827956,-0.9314237085814924,0.3516344316173944,0.5461296369818662,1.0,1.0,False,False
SNP_00503,0.13638406180266835,0.6720447543965071,0.20293895742872148,0.8391827441600435,1.146121990755045,1.0,1.0,False,False
SNP_00505,-36.7864918734045,100823808.11342597,-3.64859179213108e-07,0.9999997088844941,1.0564028660798279e-16,1.0,1.0,False,False
SNP_00506,-21.575691664413082,45719.21926055574,-0.0004719173252161703,0.9996234644662108,4.2637935364212393e-10,1.0,1.0,False,False
SNP_00507,0.23798082837969683,0.7656627391814885,0.31081678159512366,0.7559399112762729,1.2686848698471471,1.0,1.0,False,False
SNP_00508,0.11842920142815185,0.6739419294323298,0.17572612157831807,0.8605091125788737,1.125727171404574,1.0,1.0,False,False
SNP_00509,0.36844271519704885,1.214290565597839,0.30342220028338207,0.7615681292564714,1.445481834114934,1.0,1.0,False,False
SNP_00510,-0.49038639185321314,0.8250915215144822,-0.594341814291211,0.5522835168740132,0.6123897260629014,1.0,1.0,False,False
SNP_00514,20.3457168482519,18191.753346621597,0.001118403292997061,0.9991076434657971,685539617.0707934,1.0,1.0,False,False
SNP_00515,-0.7324694687946822,0.6340486239787542,-1.1552260206769662,0.24799788173638015,0.48072039907553765,1.0,1.0,False,False
SNP_00516,-0.19598759223004344,0.7494690839352836,-0.2615019037222447,0.7937054816247019,0.8220224340801717,1.0,1.0,False,False
SNP_00517,-0.8939567055897697,0.8103771167108952,-1.103136659655571,0.2699678228541149,0.40903411911901577,1.0,1.0,False,False
SNP_00519,-0.26599205803026055,1.149681921542256,-0.2313614340159772,0.8170340235928839,0.7664452145615485,1.0,1.0,False,False
SNP_00522,29.796646894304534,3020134.8372516166,9.865998870904744e-06,0.9999921280718241,8720057032954.957,1.0,1.0,False,False
SNP_00523,-0.9619383817344075,0.6825102547387597,-1.4094123495662387,0.15871327446663264,0.3821514122604189,1.0,1.0,False,False
SNP_00525,,,,1.0,,1.0,1.0,False,False
SNP_00527,0.08317975937306821,0.8697208843855077,0.09563960216022409,0.9238068113720257,1.0867371421785545,1.0,1.0,False,False
SNP_00529,0.9445401052240736,0.6670952276918523,1.415899958529429,0.1568047971021288,2.571630427193513,1.0,1.0,False,False
SNP_00530,-1.2468738852569463,0.8012913060695118,-1.556080636108612,0.1196889189568868,0.28740184513699146,1.0,1.0,False,False
SNP_00531,-0.6460565950156839,1.1205047132252244,-0.5765764189925588,0.5642256326935593,0.5241084790413696,1.0,1.0,False,False
SNP_00532,0.27869050522062694,0.7166558414917733,0.388876346337332,0.6973676205713462,1.3213983146967363,1.0,1.0,False,False
SNP_00534,0.2480582717461781,0.8346082650331478,0.29721521118212996,0.7663022094738827,1.28153460727763,1.0,1.0,False,False
SNP_00535,-1.1289944116411903,0.7632494281706262,-1.4791945725359927,0.139088319721942,0.32335825828607795,1.0,1.0,False,False
SNP_00536,0.38713844004939685,0.6311985706479293,0.6133385879692295,0.5396524834299197,1.4727603661784272,1.0,1.0,False,False
SNP_00537,-0.3230199653759406,0.6541856148139081,-0.49377417977591564,0.6214656701881156,0.7239594001020346,1.0,1.0,False,False
SNP_00538,0.3775891433029382,1.1200368418631783,0.33712207419429135,0.7360248776515904,1.4587634769929911,1.0,1.0,False,False
SNP_00539,1.2991971336502142,0.7295104919333535,1.7809163103426702,0.0749261236708315,3.6663518950850014,1.0,1.0,False,False
SNP_00540,,,,1.0,,1.0,1.0,False,False
SNP_00543,0.5316096741550502,0.7418498686390811,0.7166000785715374,0.4736208959937812,1.70166923823839,1.0,1.0,False,False
SNP_00544,-0.07943626294587135,0.7440872226268737,-0.10675665504029905,0.9149820351530376,0.9236368879868743,1.0,1.0,False,False
SNP_00545,1.1022258796614697,0.7275497212753685,1.514983577657493,0.12977656301937535,3.010860383654418,1.0,1.0,False,False
SNP_00546,0.7872155551372844,0.6551546435609049,1.2015721217491495,0.22952934802429237,2.19726972408694,1.0,1.0,False,False
SNP_00548,-0.6011749547230775,0.7157182991492629,-0.8399602964429761,0.4009306481850756,0.5481671859441312,1.0,1.0,False,False
SNP_00549,0.8285079404500042,0.878521134461483,0.9430711544098072,0.34564450896045473,2.2898995236083532,1.0,1.0,False,False
SNP_00550,-1.9667195299479585,0.8453794496324081,-2.326434041900518,0.019995407344235775,0.139915091457971,1.0,0.8985436175315952,False,False
SNP_00551,0.13727262840843849,1.153243135384186,0.11903181922059143,0.9052501468900883,1.1471408490768724,1.0,1.0,False,False
SNP_00552,1.5774268499789754,1.0720064687920567,1.4714713911721349,0.14116367890883608,4.842479340389284,1.0,1.0,False,False
SNP_00553,0.3946038980620037,0.63678290655255,0.6196835593441599,0.5354661417495966,1.4837963398983098,1.0,1.0,False,False
SNP_00554,1.1505870124702808,0.6872327956669374,1.6742318174057351,0.09408504862339552,3.160047352548599,1.0,1.0,False,False
SNP_00555,0.18080179248968697,0.7065967707597753,0.255876901751586,0.7980458907497173,1.1981776679432348,1.0,1.0,False,False
SNP_00557,0.6846364086455986,0.6615460149281525,1.0349036849990758,0.3007138935416812,1.9830506843587652,1.0,1.0,False,False
SNP_00558,1.2755926747180935,0.9315652864929829,1.3693003520131726,0.17090540802006804,3.580823044608414,1.0,1.0,False,False
SNP_00559,0.47957343992779483,0.7123907741858984,0.6731887291435503,0.5008272306936823,1.6153851963834953,1.0,1.0,False,False
SNP_00562,-0.14145814456319658,0.6636601709149279,-0.21314846176196034,0.8312111660178014,0.8680915091738092,1.0,1.0,False,False
SNP_00563,0.38656667026509295,0.6260975915531558,0.6174223882672025,0.53695615867593,1.4719185269935653,1.0,1.0,False,False
SNP_00565,-22.673230738025914,80115.29926471917,-0.0002830075022638111,0.9997741926863666,1.422790653404781e-10,1.0,1.0,False,False
SNP_00567,-0.30233477215173027,0.6335313655645934,-0.4772214740817042,0.633204421260702,0.7390905965197632,1.0,1.0,False,False
SNP_00569,24.232932699475555,189921.76767949943,0.0001275942878773622,0.9998981944879323,33437126768.458736,1.0,1.0,False,False
SNP_00570,0.7112547158957416,0.8159049439203055,0.8717372301707909,0.3833517448239757,2.036544941549015,1.0,1.0,False,False
SNP_00571,,,,1.0,,1.0,1.0,False,False
SNP_00572,0.5068944558172942,1.1577845003520983,0.43781416633504816,0.6615210008407015,1.6601275816275596,1.0,1.0,False,False
SNP_00574,0.08882594843165317,0.861901257869045,0.10305814920292082,0.9179168201992676,1.092890420479671,1.0,1.0,False,False
SNP_00575,-28.652264482677104,1505022.7154531756,-1.9037762147031552e-05,0.9999848100635116,3.60146867032117e-13,1.0,1.0,False,False
SNP_00576,0.6675733108711477,1.0951421815897304,0.6095768404264046,0.5421421570647001,1.9495007435991603,1.0,1.0,False,False
SNP_00578,-20.827836249746024,38523.459332405466,-0.0005406533216560306,0.9995686210829197,9.007113735645281e-10,1.0,1.0,False,False
SNP_00579,-0.603006424098009,0.6656239901493671,-0.9059265186080407,0.36497474706803845,0.547164153322867,1.0,1.0,False,False
SNP_00581,0.08120230765032253,1.1178261949121904,0.07264305311498027,0.9420901657695276,1.0845902952871944,1.0,1.0,False,False
SNP_00582,0.5219598923157885,0.6433901956587885,0.8112649148800543,0.41721355385435,1.685327475359685,1.0,1.0,False,False
SNP_00583,-0.15577446423312627,0.6321890008807601,-0.2464048947642282,0.8053688175582467,0.855752171330361,1.0,1.0,False,False
SNP_00586,-21.363474330135656,40593.67782197032,-0.0005262759000016797,0.9995800926040493,5.271824986236442e-10,1.0,1.0,False,False
SNP_00587,-0.6772227787772386,1.1240789683902543,-0.6024690416075131,0.54686196458572,0.5080259353962491,1.0,1.0,False,False
SNP_00589,1.2093504306817937,0.809498937718717,1.4939493732875242,0.1351888521986477,3.351307039141649,1.0,1.0,False,False
SNP_00590,0.6196008875246369,0.6508774324141479,0.9519471050432581,0.3411238083706526,1.8581862685093817,1.0,1.0,False,False
SNP_00591,-0.4968448112833473,0.6664117602462276,-0.7455522860217408,0.4559379150661371,0.6084474006560308,1.0,1.0,False,False
